uid,stress_level,time,date,total_unlocks,total_scr_time,avg_scr_time,night_unlocks,total_convos,total_convo_time,avg_convo_time,night_convos,total_dark,total_dark_time,avg_dark_time,night_dark
u30,1,1366171206,2013-04-16,5,976.6666666666666,195.33333333333331,1,36,487.98333333333335,13.555092592592594,13,4,793.6333333333334,198.40833333333336,1
u30,1,1366216765,2013-04-17,7,1442.9666666666667,206.13809523809525,2,32,439.34999999999997,13.729687499999999,15,5,851.1333333333333,170.22666666666666,3
u30,3,1366289684,2013-04-18,5,1466.1666666666667,293.23333333333335,1,33,543.6333333333333,16.473737373737375,18,3,496.7,165.56666666666666,0
u30,2,1366336341,2013-04-18,5,1466.1666666666667,293.23333333333335,1,33,543.6333333333333,16.473737373737375,18,3,496.7,165.56666666666666,0
u30,1,1366495761,2013-04-20,6,1186.7833333333333,197.79722222222222,2,31,817.7,26.37741935483871,8,1,69.33333333333333,69.33333333333333,0
u30,4,1366608013,2013-04-22,3,711.95,237.3166666666667,1,28,411.01666666666665,14.679166666666665,9,4,756.0999999999999,189.02499999999998,3
u30,4,1366862511,2013-04-24,3,1016.1166666666667,338.7055555555556,0,23,748.4666666666667,32.54202898550725,5,3,1028.4333333333334,342.81111111111113,0
u30,1,1366999478,2013-04-26,4,954.6333333333333,238.65833333333333,1,31,480.7,15.506451612903225,10,3,388.1333333333333,129.37777777777777,0
u30,1,1367258498,2013-04-29,4,854.9833333333333,213.74583333333334,1,48,593.0166666666667,12.354513888888889,24,4,755.2833333333333,188.82083333333333,2
u30,4,1367562567,2013-05-03,3,1268.1666666666665,422.7222222222222,1,24,589.85,24.577083333333334,7,3,254.7,84.89999999999999,0
u30,1,1364527436,2013-03-28,5,822.8000000000001,164.56,2,31,518.7833333333333,16.73494623655914,14,1,130.76666666666668,130.76666666666668,0
u30,4,1365896612,2013-04-13,6,1386.1333333333334,231.02222222222224,2,28,876.0833333333333,31.288690476190474,14,7,1395.6333333333332,199.37619047619046,3
u31,4,1364947339,2013-04-02,2,202.83333333333331,101.41666666666666,2,46,416.18333333333334,9.047463768115943,17,3,250.98333333333335,83.66111111111111,1
u31,4,1365120832,2013-04-04,2,148.11666666666667,74.05833333333334,0,60,516.3666666666667,8.606111111111112,21,2,470.75,235.375,0
u31,4,1364508024,2013-03-28,5,439.58333333333337,87.91666666666667,2,58,437.3833333333333,7.541091954022988,12,2,214.51666666666665,107.25833333333333,1
u31,5,1364594440,2013-03-29,2,618.5333333333333,309.26666666666665,1,81,636.1,7.853086419753087,22,1,140.45,140.45,1
u31,1,1366171376,2013-04-16,4,426.1,106.525,1,62,689.8833333333333,11.127150537634408,28,2,506.1166666666667,253.05833333333334,0
u31,1,1366084812,2013-04-15,3,226.1,75.36666666666666,0,81,602.7666666666667,7.44156378600823,29,2,402.45,201.225,0
u31,1,1366056021,2013-04-15,3,226.1,75.36666666666666,0,81,602.7666666666667,7.44156378600823,29,2,402.45,201.225,0
u31,1,1365977146,2013-04-14,3,412.76666666666665,137.58888888888887,0,75,469.85,6.264666666666667,19,4,487.4166666666667,121.85416666666667,1
u31,4,1365804015,2013-04-12,1,253.21666666666667,253.21666666666667,0,45,236.06666666666666,5.245925925925926,17,1,216.85,216.85,0
u31,1,1365206421,2013-04-05,3,408.0,136.0,1,47,290.45,6.179787234042553,21,3,589.5,196.5,2
u31,1,1365055481,2013-04-04,2,148.11666666666667,74.05833333333334,0,60,516.3666666666667,8.606111111111112,21,2,470.75,235.375,0
u31,3,1364684254,2013-03-30,3,210.0,70.0,1,75,302.93333333333334,4.0391111111111115,13,3,260.15,86.71666666666665,0
u32,1,1367181924,2013-04-28,2,223.48333333333335,111.74166666666667,1,48,533.9666666666667,11.124305555555557,11,3,342.78333333333336,114.26111111111112,1
u32,1,1366962143,2013-04-26,4,532.3,133.075,2,29,620.8166666666666,21.407471264367814,10,4,319.66666666666663,79.91666666666666,2
u32,1,1366999245,2013-04-26,4,532.3,133.075,2,29,620.8166666666666,21.407471264367814,10,4,319.66666666666663,79.91666666666666,2
u32,4,1366830276,2013-04-24,5,625.9333333333334,125.18666666666668,0,38,409.96666666666664,10.78859649122807,3,2,238.1,119.05,0
u32,4,1366662719,2013-04-22,4,748.1666666666667,187.04166666666669,1,31,601.5166666666667,19.403763440860214,10,4,778.9,194.725,1
u32,4,1367294521,2013-04-29,2,517.2,258.6,0,33,386.1333333333333,11.7010101010101,24,3,618.2,206.0666666666667,0
u32,1,1367193683,2013-04-28,2,223.48333333333335,111.74166666666667,1,48,533.9666666666667,11.124305555555557,11,3,342.78333333333336,114.26111111111112,1
u32,1,1367280447,2013-04-29,2,517.2,258.6,0,33,386.1333333333333,11.7010101010101,24,3,618.2,206.0666666666667,0
u32,1,1368561065,2013-05-14,3,576.5500000000001,192.18333333333337,0,16,159.71666666666667,9.982291666666667,7,1,186.35,186.35,0
u32,1,1367979379,2013-05-07,5,994.3,198.85999999999999,2,35,410.68333333333334,11.733809523809525,10,5,1025.2166666666667,205.04333333333335,2
u32,1,1368583813,2013-05-14,3,576.5500000000001,192.18333333333337,0,16,159.71666666666667,9.982291666666667,7,1,186.35,186.35,0
u32,1,1368211817,2013-05-10,5,1338.6666666666665,267.7333333333333,1,45,510.4166666666667,11.342592592592593,12,4,651.95,162.9875,1
u32,1,1369239017,2013-05-22,5,887.8666666666667,177.57333333333332,1,61,550.7,9.027868852459017,22,4,706.2333333333333,176.55833333333334,1
u32,4,1369636148,2013-05-27,1,88.13333333333334,88.13333333333334,0,17,220.86666666666667,12.992156862745098,12,1,592.9333333333333,592.9333333333333,1
u32,1,1368037008,2013-05-08,5,1458.3333333333333,291.66666666666663,2,31,343.1333333333333,11.068817204301075,12,5,1349.5833333333335,269.9166666666667,2
u32,4,1366679427,2013-04-22,4,748.1666666666667,187.04166666666669,1,31,601.5166666666667,19.403763440860214,10,4,778.9,194.725,1
u32,1,1369423137,2013-05-24,1,98.76666666666667,98.76666666666667,1,38,659.25,17.348684210526315,14,1,130.71666666666667,130.71666666666667,1
u32,4,1366438217,2013-04-20,6,1226.4,204.4,3,41,564.3333333333334,13.764227642276424,9,2,471.91666666666663,235.95833333333331,1
u32,1,1365461697,2013-04-08,5,1204.9166666666667,240.98333333333335,1,43,422.81666666666666,9.832945736434109,17,4,1210.9333333333334,302.73333333333335,1
u32,4,1365452871,2013-04-08,5,1204.9166666666667,240.98333333333335,1,43,422.81666666666666,9.832945736434109,17,4,1210.9333333333334,302.73333333333335,1
u32,4,1365448387,2013-04-08,5,1204.9166666666667,240.98333333333335,1,43,422.81666666666666,9.832945736434109,17,4,1210.9333333333334,302.73333333333335,1
u32,4,1365387644,2013-04-07,1,60.7,60.7,0,29,576.25,19.870689655172413,12,1,60.75,60.75,0
u32,4,1365294992,2013-04-06,3,779.2,259.73333333333335,1,34,480.06666666666666,14.119607843137254,8,4,894.1333333333333,223.53333333333333,0
u32,4,1365303826,2013-04-06,3,779.2,259.73333333333335,1,34,480.06666666666666,14.119607843137254,8,4,894.1333333333333,223.53333333333333,0
u32,4,1365368656,2013-04-07,1,60.7,60.7,0,29,576.25,19.870689655172413,12,1,60.75,60.75,0
u32,1,1365142985,2013-04-05,4,895.1333333333333,223.78333333333333,1,36,479.0166666666667,13.30601851851852,13,5,978.8666666666667,195.77333333333334,3
u32,1,1365123110,2013-04-04,4,867.9499999999999,216.98749999999998,1,35,644.05,18.40142857142857,12,4,835.2166666666667,208.80416666666667,2
u32,4,1365062828,2013-04-04,4,867.9499999999999,216.98749999999998,1,35,644.05,18.40142857142857,12,4,835.2166666666667,208.80416666666667,2
u32,1,1365037401,2013-04-03,6,1176.8500000000001,196.14166666666668,3,28,393.3833333333333,14.049404761904762,5,5,1104.2666666666667,220.85333333333332,3
u32,1,1364955580,2013-04-02,3,381.1,127.03333333333335,1,35,453.95,12.969999999999999,19,3,378.4166666666667,126.1388888888889,2
u32,1,1365012278,2013-04-03,6,1176.8500000000001,196.14166666666668,3,28,393.3833333333333,14.049404761904762,5,5,1104.2666666666667,220.85333333333332,3
u32,1,1364841110,2013-04-01,5,971.8000000000001,194.36,1,41,435.46666666666664,10.621138211382114,15,5,516.7333333333333,103.34666666666666,2
u32,1,1364970834,2013-04-03,6,1176.8500000000001,196.14166666666668,3,28,393.3833333333333,14.049404761904762,5,5,1104.2666666666667,220.85333333333332,3
u32,4,1364759632,2013-03-31,3,688.7166666666667,229.57222222222222,1,33,727.8833333333333,22.057070707070707,5,4,719.1166666666667,179.77916666666667,1
u32,1,1364947289,2013-04-02,3,381.1,127.03333333333335,1,35,453.95,12.969999999999999,19,3,378.4166666666667,126.1388888888889,2
u32,4,1364697586,2013-03-30,6,1388.4833333333333,231.4138888888889,3,47,579.1666666666666,12.322695035460992,11,2,470.9333333333333,235.46666666666664,1
u32,4,1364698203,2013-03-30,6,1388.4833333333333,231.4138888888889,3,47,579.1666666666666,12.322695035460992,11,2,470.9333333333333,235.46666666666664,1
u32,4,1365500751,2013-04-09,3,650.4166666666667,216.80555555555557,1,47,441.6333333333333,9.39645390070922,10,2,550.7166666666667,275.35833333333335,1
u32,1,1366570943,2013-04-21,2,661.9833333333333,330.9916666666667,2,39,468.81666666666666,12.02094017094017,14,3,770.3333333333334,256.77777777777777,1
u32,4,1365546112,2013-04-09,3,650.4166666666667,216.80555555555557,1,47,441.6333333333333,9.39645390070922,10,2,550.7166666666667,275.35833333333335,1
u32,4,1365580690,2013-04-10,6,1206.3,201.04999999999998,3,42,606.2833333333333,14.43531746031746,16,2,285.18333333333334,142.59166666666667,0
u32,1,1366622228,2013-04-22,4,748.1666666666667,187.04166666666669,1,31,601.5166666666667,19.403763440860214,10,4,778.9,194.725,1
u32,4,1366257797,2013-04-17,2,230.79999999999998,115.39999999999999,0,33,315.2833333333333,9.554040404040403,10,2,189.23333333333335,94.61666666666667,0
u32,4,1366281350,2013-04-18,8,1478.6166666666666,184.82708333333332,5,5,101.73333333333333,20.346666666666668,5,4,740.4166666666666,185.10416666666666,2
u32,4,1366187223,2013-04-17,2,230.79999999999998,115.39999999999999,0,33,315.2833333333333,9.554040404040403,10,2,189.23333333333335,94.61666666666667,0
u32,4,1365831981,2013-04-13,5,889.4833333333333,177.89666666666668,2,39,499.43333333333334,12.805982905982907,13,1,93.18333333333334,93.18333333333334,0
u32,4,1365896739,2013-04-13,5,889.4833333333333,177.89666666666668,2,39,499.43333333333334,12.805982905982907,13,1,93.18333333333334,93.18333333333334,0
u32,4,1365838933,2013-04-13,5,889.4833333333333,177.89666666666668,2,39,499.43333333333334,12.805982905982907,13,1,93.18333333333334,93.18333333333334,0
u32,4,1365806533,2013-04-12,5,882.1,176.42000000000002,1,37,725.5166666666667,19.60855855855856,8,3,865.9833333333333,288.6611111111111,1
u32,4,1365788565,2013-04-12,5,882.1,176.42000000000002,1,37,725.5166666666667,19.60855855855856,8,3,865.9833333333333,288.6611111111111,1
u32,1,1365720705,2013-04-11,5,1217.7666666666667,243.55333333333334,1,28,775.0333333333333,27.679761904761904,8,3,601.95,200.65,1
u32,4,1365631746,2013-04-10,6,1206.3,201.04999999999998,3,42,606.2833333333333,14.43531746031746,16,2,285.18333333333334,142.59166666666667,0
u32,4,1365621182,2013-04-10,6,1206.3,201.04999999999998,3,42,606.2833333333333,14.43531746031746,16,2,285.18333333333334,142.59166666666667,0
u32,4,1365291582,2013-04-06,3,779.2,259.73333333333335,1,34,480.06666666666666,14.119607843137254,8,4,894.1333333333333,223.53333333333333,0
u33,4,1365636120,2013-04-10,4,283.75,70.9375,3,26,495.8666666666667,19.07179487179487,7,5,933.2833333333333,186.65666666666667,3
u33,1,1364595020,2013-03-29,2,546.4833333333333,273.2416666666667,1,1,142.96666666666667,142.96666666666667,0,3,770.4,256.8,3
u33,2,1367208000,2013-04-28,3,424.59999999999997,141.53333333333333,1,26,529.65,20.371153846153845,14,5,1356.6,271.32,2
u33,3,1367265604,2013-04-29,4,833.7,208.425,2,20,223.08333333333334,11.154166666666667,12,4,948.5666666666667,237.14166666666668,2
u33,3,1367306356,2013-04-30,2,312.3,156.15,0,16,142.93333333333334,8.933333333333334,9,4,849.9166666666666,212.47916666666666,1
u33,2,1367472245,2013-05-02,4,610.7666666666667,152.69166666666666,1,5,81.86666666666666,16.37333333333333,1,3,1132.2333333333331,377.41111111111104,1
u33,3,1367384590,2013-05-01,3,490.03333333333336,163.34444444444446,0,18,427.75,23.76388888888889,7,6,1051.1666666666665,175.19444444444443,1
u33,3,1368732794,2013-05-16,3,659.7833333333333,219.92777777777778,1,12,313.43333333333334,26.119444444444444,3,3,320.95,106.98333333333333,1
u33,3,1368589922,2013-05-14,5,1153.6666666666665,230.7333333333333,1,8,222.53333333333336,27.81666666666667,5,3,727.3666666666667,242.45555555555555,2
u33,3,1367987175,2013-05-07,3,625.0,208.33333333333334,1,8,131.13333333333333,16.391666666666666,4,4,1106.6333333333334,276.65833333333336,1
u33,3,1367958272,2013-05-07,3,625.0,208.33333333333334,1,8,131.13333333333333,16.391666666666666,4,4,1106.6333333333334,276.65833333333336,1
u33,2,1367193608,2013-04-28,3,424.59999999999997,141.53333333333333,1,26,529.65,20.371153846153845,14,5,1356.6,271.32,2
u33,3,1368043869,2013-05-08,6,760.9,126.81666666666666,2,27,598.3166666666667,22.15987654320988,12,4,711.9333333333333,177.98333333333332,1
u33,3,1367905796,2013-05-07,3,625.0,208.33333333333334,1,8,131.13333333333333,16.391666666666666,4,4,1106.6333333333334,276.65833333333336,1
u33,3,1368645196,2013-05-15,5,936.4,187.28,2,3,4.366666666666666,1.4555555555555555,1,2,495.4666666666667,247.73333333333335,1
u33,3,1368845796,2013-05-17,4,630.65,157.6625,3,7,35.13333333333333,5.019047619047619,2,2,884.3833333333334,442.1916666666667,2
u33,4,1364509098,2013-03-28,2,492.6333333333333,246.31666666666666,0,7,97.05000000000001,13.864285714285716,4,3,384.8666666666667,128.2888888888889,2
u33,3,1367814633,2013-05-05,4,678.9000000000001,169.72500000000002,1,16,239.75,14.984375,8,3,696.9166666666666,232.30555555555554,0
u33,4,1365649775,2013-04-10,4,283.75,70.9375,3,26,495.8666666666667,19.07179487179487,7,5,933.2833333333333,186.65666666666667,3
u33,3,1367306590,2013-04-30,2,312.3,156.15,0,16,142.93333333333334,8.933333333333334,9,4,849.9166666666666,212.47916666666666,1
u33,1,1365591445,2013-04-10,4,283.75,70.9375,3,26,495.8666666666667,19.07179487179487,7,5,933.2833333333333,186.65666666666667,3
u33,1,1365631207,2013-04-10,4,283.75,70.9375,3,26,495.8666666666667,19.07179487179487,7,5,933.2833333333333,186.65666666666667,3
u33,4,1365544838,2013-04-09,3,770.6,256.8666666666667,2,22,249.15,11.325000000000001,5,2,333.0333333333333,166.51666666666665,1
u33,4,1365537962,2013-04-09,3,770.6,256.8666666666667,2,22,249.15,11.325000000000001,5,2,333.0333333333333,166.51666666666665,1
u33,4,1365717691,2013-04-11,3,685.6,228.53333333333333,2,20,464.7,23.235,2,2,158.16666666666666,79.08333333333333,0
u33,1,1365564005,2013-04-09,3,770.6,256.8666666666667,2,22,249.15,11.325000000000001,5,2,333.0333333333333,166.51666666666665,1
u33,4,1365494847,2013-04-09,3,770.6,256.8666666666667,2,22,249.15,11.325000000000001,5,2,333.0333333333333,166.51666666666665,1
u33,4,1366057954,2013-04-15,2,210.96666666666667,105.48333333333333,0,16,334.2833333333333,20.89270833333333,4,5,889.3499999999999,177.86999999999998,1
u33,4,1365480225,2013-04-08,4,584.9666666666667,146.24166666666667,2,29,530.1833333333333,18.282183908045976,8,6,863.2833333333333,143.88055555555556,3
u33,2,1367280004,2013-04-29,4,833.7,208.425,2,20,223.08333333333334,11.154166666666667,12,4,948.5666666666667,237.14166666666668,2
u33,4,1365451452,2013-04-08,4,584.9666666666667,146.24166666666667,2,29,530.1833333333333,18.282183908045976,8,6,863.2833333333333,143.88055555555556,3
u33,4,1365736183,2013-04-11,3,685.6,228.53333333333333,2,20,464.7,23.235,2,2,158.16666666666666,79.08333333333333,0
u33,1,1365807940,2013-04-12,5,656.4,131.28,2,21,322.8333333333333,15.373015873015872,2,5,817.5333333333334,163.5066666666667,1
u33,4,1365747091,2013-04-12,5,656.4,131.28,2,21,322.8333333333333,15.373015873015872,2,5,817.5333333333334,163.5066666666667,1
u33,4,1365892470,2013-04-13,4,784.6166666666667,196.15416666666667,2,4,12.283333333333333,3.0708333333333333,1,1,303.6666666666667,303.6666666666667,0
u33,1,1365976807,2013-04-14,2,643.05,321.525,1,7,17.95,2.564285714285714,2,3,1142.0833333333333,380.6944444444444,1
u33,3,1366190058,2013-04-17,5,547.1,109.42,2,21,546.5333333333333,26.025396825396825,7,6,835.2666666666667,139.2111111111111,2
u33,2,1366171281,2013-04-16,2,171.03333333333333,85.51666666666667,2,24,332.7,13.862499999999999,18,1,186.98333333333332,186.98333333333332,1
u33,4,1366272052,2013-04-18,4,803.0,200.75,1,16,415.3,25.95625,8,2,272.43333333333334,136.21666666666667,0
u33,4,1366257620,2013-04-17,5,547.1,109.42,2,21,546.5333333333333,26.025396825396825,7,6,835.2666666666667,139.2111111111111,2
u33,4,1366101454,2013-04-16,2,171.03333333333333,85.51666666666667,2,24,332.7,13.862499999999999,18,1,186.98333333333332,186.98333333333332,1
u33,4,1365386425,2013-04-07,2,549.6166666666667,274.80833333333334,1,19,112.73333333333333,5.933333333333334,8,6,1009.1666666666667,168.19444444444446,3
u33,4,1365210340,2013-04-05,4,745.65,186.4125,2,23,526.5666666666666,22.894202898550724,1,3,947.05,315.68333333333334,2
u33,1,1365144156,2013-04-05,4,745.65,186.4125,2,23,526.5666666666666,22.894202898550724,1,3,947.05,315.68333333333334,2
u33,2,1365055213,2013-04-04,2,683.7666666666667,341.8833333333333,1,11,105.78333333333333,9.616666666666667,4,3,902.7833333333333,300.92777777777775,3
u33,2,1364953857,2013-04-02,4,922.5166666666667,230.62916666666666,2,10,220.73333333333332,22.07333333333333,7,2,288.83333333333337,144.41666666666669,2
u33,1,1364681341,2013-03-30,6,1203.05,200.50833333333333,2,7,168.79999999999998,24.11428571428571,1,3,1419.6666666666667,473.22222222222223,1
u33,4,1364767215,2013-03-31,5,768.7333333333333,153.74666666666667,2,17,255.95000000000002,15.055882352941177,4,4,957.1,239.275,1
u33,2,1364840494,2013-04-01,5,687.85,137.57,2,21,375.51666666666665,17.88174603174603,6,3,747.7,249.23333333333335,2
u33,2,1364969309,2013-04-03,4,682.3166666666666,170.57916666666665,0,15,374.68333333333334,24.97888888888889,4,2,887.1166666666667,443.55833333333334,1
u33,1,1365230158,2013-04-06,2,142.7,71.35,2,11,206.63333333333333,18.784848484848485,5,1,260.01666666666665,260.01666666666665,0
u34,1,1367267109,2013-04-29,1,73.68333333333334,73.68333333333334,0,52,496.18333333333334,9.54198717948718,15,4,418.2,104.55,2
u34,1,1366064593,2013-04-15,2,367.3833333333333,183.69166666666666,1,24,150.76666666666665,6.281944444444444,4,3,582.8666666666667,194.2888888888889,1
u34,4,1364768218,2013-03-31,3,810.3833333333333,270.1277777777778,0,28,470.01666666666665,16.786309523809525,3,2,372.7,186.35,0
u34,1,1364955998,2013-04-02,3,371.25,123.75,0,34,660.1,19.41470588235294,17,3,665.3833333333333,221.79444444444445,1
u34,4,1364972147,2013-04-03,3,1049.6833333333334,349.89444444444445,1,43,468.45,10.894186046511628,22,3,969.35,323.1166666666667,1
u34,1,1365121151,2013-04-04,2,381.43333333333334,190.71666666666667,0,22,243.91666666666666,11.087121212121211,10,2,385.56666666666666,192.78333333333333,0
u35,5,1365212266,2013-04-05,4,1004.25,251.0625,1,25,381.2166666666667,15.248666666666669,1,2,197.33333333333331,98.66666666666666,0
u35,1,1367266890,2013-04-29,2,522.8666666666667,261.43333333333334,0,46,431.68333333333334,9.384420289855072,14,1,80.73333333333333,80.73333333333333,1
u35,3,1368394510,2013-05-12,1,306.8,306.8,0,46,297.05,6.4576086956521745,24,1,73.56666666666666,73.56666666666666,0
u35,5,1367961507,2013-05-07,1,101.28333333333333,101.28333333333333,0,31,383.3333333333333,12.365591397849462,17,2,156.85,78.425,0
u35,1,1368992870,2013-05-19,2,216.08333333333331,108.04166666666666,0,36,184.06666666666666,5.112962962962963,0,2,271.7166666666667,135.85833333333335,0
u35,1,1367280634,2013-04-29,2,522.8666666666667,261.43333333333334,0,46,431.68333333333334,9.384420289855072,14,1,80.73333333333333,80.73333333333333,1
u35,4,1365055264,2013-04-04,6,1202.8166666666666,200.46944444444443,3,17,243.51666666666665,14.324509803921568,6,1,137.85,137.85,0
u35,1,1365026882,2013-04-03,5,1169.1833333333332,233.83666666666664,2,43,372.3,8.658139534883722,20,1,191.16666666666666,191.16666666666666,1
u35,4,1365034441,2013-04-03,5,1169.1833333333332,233.83666666666664,2,43,372.3,8.658139534883722,20,1,191.16666666666666,191.16666666666666,1
u35,1,1364976296,2013-04-03,5,1169.1833333333332,233.83666666666664,2,43,372.3,8.658139534883722,20,1,191.16666666666666,191.16666666666666,1
u35,2,1366571887,2013-04-21,4,758.9666666666667,189.74166666666667,1,28,122.15,4.3625,3,2,411.41666666666663,205.70833333333331,0
u35,4,1365495128,2013-04-09,1,539.3333333333334,539.3333333333334,0,40,257.18333333333334,6.429583333333333,19,1,540.0833333333334,540.0833333333334,0
u35,5,1365724451,2013-04-11,4,1092.8166666666666,273.20416666666665,1,29,357.0,12.310344827586206,16,2,463.08333333333337,231.54166666666669,0
u35,1,1364956033,2013-04-02,6,1366.2166666666667,227.70277777777778,3,37,568.4833333333333,15.364414414414416,18,2,494.73333333333335,247.36666666666667,0
u35,4,1365148923,2013-04-05,4,1004.25,251.0625,1,25,381.2166666666667,15.248666666666669,1,2,197.33333333333331,98.66666666666666,0
u35,1,1364878055,2013-04-01,4,831.85,207.9625,1,31,210.31666666666666,6.784408602150537,1,1,118.35,118.35,0
u35,5,1364681826,2013-03-30,4,585.2833333333333,146.32083333333333,1,11,161.70000000000002,14.700000000000001,1,1,174.18333333333334,174.18333333333334,0
u35,1,1364530878,2013-03-28,3,388.65,129.54999999999998,0,6,137.48333333333332,22.913888888888888,0,2,393.26666666666665,196.63333333333333,0
u35,4,1364530876,2013-03-28,3,388.65,129.54999999999998,0,6,137.48333333333332,22.913888888888888,0,2,393.26666666666665,196.63333333333333,0
u35,4,1365120858,2013-04-04,6,1202.8166666666666,200.46944444444443,3,17,243.51666666666665,14.324509803921568,6,1,137.85,137.85,0
u35,4,1366427379,2013-04-19,4,672.1333333333333,168.03333333333333,2,25,360.43333333333334,14.417333333333334,11,1,176.31666666666666,176.31666666666666,0
u35,4,1364768535,2013-03-31,2,558.9166666666667,279.45833333333337,0,17,152.08333333333334,8.94607843137255,17,2,561.3833333333333,280.69166666666666,0
u36,2,1365719092,2013-04-11,5,896.3,179.26,1,27,354.45000000000005,13.12777777777778,10,3,652.9,217.63333333333333,2
u36,1,1367814262,2013-05-05,3,592.8166666666666,197.60555555555553,0,17,197.23333333333332,11.601960784313725,8,5,761.55,152.31,1
u36,1,1367914057,2013-05-07,5,800.9333333333333,160.18666666666667,2,34,123.73333333333333,3.6392156862745098,9,6,905.4333333333334,150.90555555555557,2
u36,1,1368759475,2013-05-16,3,652.3333333333334,217.44444444444446,0,29,109.85,3.7879310344827584,12,3,553.5333333333333,184.5111111111111,0
u36,2,1365804512,2013-04-12,7,865.6999999999999,123.67142857142856,2,46,280.76666666666665,6.1036231884057965,20,3,609.1,203.03333333333333,2
u36,1,1368992807,2013-05-19,5,1032.0666666666666,206.41333333333333,2,18,62.6,3.477777777777778,7,4,1168.75,292.1875,1
u36,1,1368941015,2013-05-19,5,1032.0666666666666,206.41333333333333,2,18,62.6,3.477777777777778,7,4,1168.75,292.1875,1
u36,1,1368905351,2013-05-18,5,714.9333333333333,142.98666666666665,1,24,132.25,5.510416666666667,3,3,481.6333333333333,160.54444444444445,0
u36,1,1367954716,2013-05-07,5,800.9333333333333,160.18666666666667,2,34,123.73333333333333,3.6392156862745098,9,6,905.4333333333334,150.90555555555557,2
u36,1,1369092538,2013-05-20,7,1079.4833333333333,154.21190476190478,3,40,211.36666666666667,5.284166666666667,15,6,859.8166666666667,143.30277777777778,2
u36,1,1367901421,2013-05-06,7,955.7666666666667,136.53809523809522,4,28,133.88333333333333,4.781547619047619,3,4,348.3,87.075,2
u36,1,1368734320,2013-05-16,3,652.3333333333334,217.44444444444446,0,29,109.85,3.7879310344827584,12,3,553.5333333333333,184.5111111111111,0
u36,4,1369200175,2013-05-22,5,459.08333333333337,91.81666666666668,1,42,189.63333333333333,4.515079365079365,12,4,325.58333333333337,81.39583333333334,1
u36,1,1368000471,2013-05-08,6,892.2833333333333,148.71388888888887,2,45,221.23333333333335,4.916296296296297,17,1,70.7,70.7,0
u36,1,1369311300,2013-05-23,8,1264.0666666666666,158.00833333333333,3,15,58.58333333333333,3.9055555555555554,3,7,1066.5,152.35714285714286,3
u36,1,1369351445,2013-05-23,8,1264.0666666666666,158.00833333333333,3,15,58.58333333333333,3.9055555555555554,3,7,1066.5,152.35714285714286,3
u36,1,1369373276,2013-05-24,7,1204.4,172.05714285714288,4,15,76.55,5.1033333333333335,15,4,1024.05,256.0125,3
u36,1,1368671835,2013-05-15,6,907.7333333333333,151.2888888888889,1,44,322.51666666666665,7.329924242424242,21,4,771.4166666666666,192.85416666666666,2
u36,1,1367272752,2013-04-29,7,1068.6833333333332,152.6690476190476,1,17,110.96666666666667,6.527450980392157,3,5,770.9166666666666,154.18333333333334,1
u36,1,1367209877,2013-04-28,8,1091.2833333333333,136.41041666666666,2,40,155.23333333333332,3.880833333333333,17,6,995.5833333333334,165.93055555555557,2
u36,1,1367285735,2013-04-29,7,1068.6833333333332,152.6690476190476,1,17,110.96666666666667,6.527450980392157,3,5,770.9166666666666,154.18333333333334,1
u36,1,1367295113,2013-04-29,7,1068.6833333333332,152.6690476190476,1,17,110.96666666666667,6.527450980392157,3,5,770.9166666666666,154.18333333333334,1
u36,1,1367557825,2013-05-03,2,636.7666666666667,318.3833333333333,1,27,206.4,7.644444444444445,9,5,778.8333333333334,155.76666666666668,2
u36,4,1369164593,2013-05-21,5,1072.3333333333333,214.46666666666664,2,36,292.01666666666665,8.111574074074074,10,3,971.4833333333333,323.8277777777778,2
u36,1,1368037933,2013-05-08,6,892.2833333333333,148.71388888888887,2,45,221.23333333333335,4.916296296296297,17,1,70.7,70.7,0
u36,1,1369036376,2013-05-20,7,1079.4833333333333,154.21190476190478,3,40,211.36666666666667,5.284166666666667,15,6,859.8166666666667,143.30277777777778,2
u36,2,1366102764,2013-04-16,6,869.8166666666666,144.96944444444443,1,30,105.53333333333333,3.517777777777778,14,5,909.4,181.88,2
u36,2,1366171714,2013-04-16,6,869.8166666666666,144.96944444444443,1,30,105.53333333333333,3.517777777777778,14,5,909.4,181.88,2
u36,1,1365631686,2013-04-10,4,740.7333333333333,185.18333333333334,2,54,228.2,4.225925925925925,26,3,693.4833333333333,231.16111111111113,2
u36,1,1365555608,2013-04-09,6,881.05,146.84166666666667,2,22,95.95,4.361363636363636,2,4,728.3666666666667,182.09166666666667,2
u36,2,1366086246,2013-04-15,5,947.2666666666667,189.45333333333332,2,36,173.96666666666667,4.832407407407407,16,5,932.5166666666667,186.50333333333333,2
u36,2,1365825167,2013-04-12,7,865.6999999999999,123.67142857142856,2,46,280.76666666666665,6.1036231884057965,20,3,609.1,203.03333333333333,2
u36,1,1365495896,2013-04-09,6,881.05,146.84166666666667,2,22,95.95,4.361363636363636,2,4,728.3666666666667,182.09166666666667,2
u36,2,1365300491,2013-04-06,5,986.1,197.22,1,11,87.9,7.990909090909091,11,5,1115.0166666666667,223.00333333333333,2
u36,2,1365233307,2013-04-06,5,986.1,197.22,1,11,87.9,7.990909090909091,11,5,1115.0166666666667,223.00333333333333,2
